City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
504,Atar,MR,2020-02-19 00:15:07,20.52,-13.05,71.85,13,60,6.4,broken clouds,0,0
505,Ternate,ID,2020-02-19 00:15:07,0.8,127.4,80.24,68,100,2.68,overcast clouds,0,0
506,La Palma,US,2020-02-19 00:15:07,33.85,-118.05,75.0,68,1,9.17,clear sky,0,0
507,Katobu,ID,2020-02-19 00:15:07,-4.94,122.53,81.21,79,79,3.42,broken clouds,0,0
508,Wencheng,CN,2020-02-19 00:15:07,33.06,113.8,42.15,56,99,4.29,overcast clouds,0,0
509,Los Llanos De Aridane,ES,2020-02-19 00:10:44,28.66,-17.92,66.2,68,75,13.87,broken clouds,0,0
510,Inongo,CD,2020-02-19 00:15:07,-1.95,18.27,71.73,98,100,3.44,light rain,0,0
511,Wamba,NG,2020-02-19 00:15:08,8.93,8.6,76.23,27,27,3.89,scattered clouds,0,0
512,Lata,PT,2020-02-19 00:15:08,40.16,-8.33,52.0,87,0,4.7,clear sky,0,0
513,Port Macquarie,AU,2020-02-19 00:15:08,-31.43,152.92,89.01,61,19,8.05,few clouds,0,0
514,Denholm,CA,2020-02-19 00:15:08,52.65,-108.02,-7.6,63,1,3.36,clear sky,0,0
515,Ulaanbaatar,MN,2020-02-19 00:14:38,47.91,106.88,-13.0,75,70,3.8,broken clouds,0,0
516,Lima,PE,2020-02-19 00:14:58,-12.04,-77.03,75.2,83,75,8.05,broken clouds,0,0
517,Magdalena,PH,2020-02-19 00:15:08,14.2,121.43,77.0,73,20,3.36,few clouds,0,0
518,Hokitika,NZ,2020-02-19 00:15:09,-42.72,170.97,65.75,70,51,5.48,broken clouds,0,0
519,Dawei,MM,2020-02-19 00:15:09,14.08,98.2,75.7,73,0,8.21,clear sky,0,0
520,Muyezerskiy,RU,2020-02-19 00:15:09,63.93,31.65,32.94,88,99,13.18,overcast clouds,0,0
521,Banda Aceh,ID,2020-02-19 00:15:09,5.56,95.32,72.9,89,35,5.14,scattered clouds,0,0
522,Raga,SS,2020-02-19 00:15:09,8.46,25.68,70.83,28,2,3.42,clear sky,0,0
523,Soma,TR,2020-02-19 00:15:09,39.19,27.61,41.0,69,0,0.4,mist,0,0
524,Neuquen,AR,2020-02-19 00:15:10,-38.95,-68.06,84.2,21,0,6.93,clear sky,0,0
525,Garchitorena,PH,2020-02-19 00:15:10,13.88,123.69,76.73,80,100,26.73,light rain,0,0
526,Mayo,US,2020-02-19 00:15:10,38.89,-76.51,57.2,81,75,5.82,broken clouds,0,0
527,Batagay-Alyta,RU,2020-02-19 00:15:10,67.8,130.41,-11.04,77,68,4.12,broken clouds,0,0
528,Itoman,JP,2020-02-19 00:15:12,26.12,127.67,60.8,55,90,8.05,overcast clouds,0,0
529,Apold,RO,2020-02-19 00:15:12,46.12,24.82,42.8,92,92,1.12,mist,0,0
530,Poshekhonye,RU,2020-02-19 00:15:12,58.5,39.14,31.77,94,79,12.15,broken clouds,0,0
531,Eureka,US,2020-02-19 00:15:12,40.8,-124.16,55.99,66,1,6.93,clear sky,0,0
532,Kibala,TD,2020-02-19 00:15:13,9.11,18.35,78.8,21,0,6.93,clear sky,0,0
533,Woodward,US,2020-02-19 00:15:13,36.43,-99.39,44.6,38,1,10.29,clear sky,0,0
534,Olinda,BR,2020-02-19 00:15:13,-8.01,-34.86,84.2,66,40,10.29,scattered clouds,0,0
535,Vydrino,RU,2020-02-19 00:15:13,51.48,104.85,6.17,93,53,1.95,broken clouds,0,0
536,Clarence Town,AU,2020-02-19 00:15:13,-32.58,151.78,84.0,57,0,17.22,clear sky,0,0
537,Jinchang,CN,2020-02-19 00:15:13,38.5,102.17,21.49,29,0,2.26,clear sky,0,0
538,Tromso,NO,2020-02-19 00:15:13,69.65,18.96,21.2,85,75,17.22,broken clouds,0,0
539,Contamana,PE,2020-02-19 00:15:13,-7.33,-75.02,83.39,59,73,3.0,broken clouds,0,0
540,Biloela,AU,2020-02-19 00:15:14,-24.42,150.5,82.89,64,7,6.11,clear sky,0,0
541,Morki,RU,2020-02-19 00:15:14,56.43,48.99,34.11,97,100,8.79,overcast clouds,0,0
542,Ende,ID,2020-02-19 00:15:14,-8.84,121.66,82.69,76,100,7.94,overcast clouds,0,0
543,Bonthe,SL,2020-02-19 00:15:14,7.53,-12.51,79.2,85,0,5.91,clear sky,0,0
544,Takoradi,GH,2020-02-19 00:15:14,4.88,-1.76,77.97,88,28,3.33,light rain,0,0
545,Alibag,IN,2020-02-19 00:15:14,18.64,72.88,78.8,65,0,2.19,smoke,0,0
546,Eyl,SO,2020-02-19 00:15:15,7.98,49.82,77.36,81,4,15.95,clear sky,0,0
547,Dunedin,NZ,2020-02-19 00:13:35,-45.87,170.5,54.97,91,85,5.26,overcast clouds,0,0
548,Akhmim,EG,2020-02-19 00:15:15,26.56,31.75,53.6,58,84,6.93,broken clouds,0,0
549,Malanje,AO,2020-02-19 00:15:15,-9.54,16.34,65.68,98,50,3.51,light rain,0,0
550,Sisophon,KH,2020-02-19 00:15:15,13.59,102.97,69.76,63,5,5.12,clear sky,0,0
551,Santiago,CL,2020-02-19 00:15:01,-33.46,-70.65,86.0,22,0,8.05,clear sky,0,0
552,Tecoanapa,MX,2020-02-19 00:15:15,16.52,-98.75,84.43,53,0,6.15,clear sky,0,0
553,Yar-Sale,RU,2020-02-19 00:15:16,66.83,70.83,25.2,91,94,14.12,overcast clouds,0,0
554,Vila,PT,2020-02-19 00:15:11,42.03,-8.16,51.01,81,0,5.82,clear sky,0,0
555,Blagodatnoye,RU,2020-02-19 00:15:16,45.4,42.59,33.8,64,0,4.47,clear sky,0,0
556,Lar,IN,2020-02-19 00:15:16,26.2,83.97,52.34,57,0,3.76,clear sky,0,0
557,San Cristobal,VE,2020-02-19 00:15:16,7.77,-72.22,86.0,55,20,9.17,few clouds,0,0
558,Sturgeon Falls,CA,2020-02-19 00:15:16,46.36,-79.93,28.0,92,90,9.17,light snow,0,0
